entry_idx,entry_price,entry_time,entry_bar_time,direction,signal,lot_size,stop_loss,take_profit,tp_pips,cluster_density,confidence,open_bars,exit_idx,exit_price,exit_type,exit_time,pnl,days_open,bars_open
14912,104533.585,2025-06-05 08:00:00,2025-06-05 08:00:00,BUY,1,1.2,104533.57500000001,104533.6338888889,488.88888888888886,0.7222222222222222,100,0,14928,104956.1775,TP,2025-06-05 12:00:00,586.6666667279787,0,16
14976,101448.8375,2025-06-06 00:00:00,2025-06-06 00:00:00,BUY,1,1.2,101448.8275,101448.88638888889,488.88888888888886,0.7222222222222222,100,0,14992,102565.3325,TP,2025-06-06 04:00:00,586.6666667279787,0,16
14994,102714.415,2025-06-06 04:30:00,2025-06-06 04:30:00,BUY,1,1.2,102714.405,102714.46388888889,488.88888888888886,0.7222222222222222,100,0,15010,103558.91999999998,TP,2025-06-06 08:30:00,586.6666667279787,0,16
15019,103780.6025,2025-06-06 10:45:00,2025-06-06 10:45:00,BUY,1,1.2,103780.5925,103780.65138888889,488.88888888888886,0.7222222222222222,100,0,15035,104873.55,TP,2025-06-06 14:45:00,586.6666667279787,0,16
15073,104157.8825,2025-06-07 00:15:00,2025-06-07 00:15:00,BUY,1,1.2,104157.87250000001,104157.9313888889,488.88888888888886,0.7222222222222222,100,0,15089,104805.6975,TP,2025-06-07 04:15:00,586.6666667279787,0,16
15090,104793.93,2025-06-07 04:30:00,2025-06-07 04:30:00,BUY,1,1.2,104793.92,104793.97888888889,488.88888888888886,0.7222222222222222,100,0,15106,104963.63,TP,2025-06-07 08:30:00,586.6666667279787,0,16
15107,104859.7725,2025-06-07 08:45:00,2025-06-07 08:45:00,SELL,-1,1.2,104859.7825,104859.72361111111,488.88888888888886,0.7222222222222222,100,0,15123,104859.7825,SL,2025-06-07 12:45:00,-119.99999993713573,0,16
15170,105646.14,2025-06-08 00:30:00,2025-06-08 00:30:00,SELL,-1,1.2,105646.15,105646.0911111111,488.88888888888886,0.7222222222222222,100,0,15186,105646.15,SL,2025-06-08 04:30:00,-119.99999993713573,0,16
15186,105657.1775,2025-06-08 04:30:00,2025-06-08 04:30:00,SELL,-1,1.2,105657.1875,105657.12861111111,488.88888888888886,0.7222222222222222,100,0,15202,105514.35,TP,2025-06-08 08:30:00,586.6666667279787,0,16
15203,105481.6225,2025-06-08 08:45:00,2025-06-08 08:45:00,SELL,-1,1.2,105481.63249999999,105481.5736111111,488.88888888888886,0.7222222222222222,100,0,15219,105481.63249999999,SL,2025-06-08 12:45:00,-119.99999993713573,0,16
15267,105773.3475,2025-06-09 00:45:00,2025-06-09 00:45:00,SELL,-1,1.2,105773.3575,105773.29861111111,488.88888888888886,0.7222222222222222,100,0,15283,105555.47,TP,2025-06-09 04:45:00,586.6666667279787,0,16
15284,105500.9475,2025-06-09 05:00:00,2025-06-09 05:00:00,SELL,-1,1.2,105500.95749999999,105500.8986111111,488.88888888888886,0.7222222222222222,100,0,15300,105500.95749999999,SL,2025-06-09 09:00:00,-119.99999993713573,0,16
15301,106091.4325,2025-06-09 09:15:00,2025-06-09 09:15:00,SELL,-1,1.2,106091.44249999999,106091.3836111111,488.88888888888886,0.7222222222222222,100,0,15317,106091.44249999999,SL,2025-06-09 13:15:00,-119.99999993713573,0,16
15360,110103.45249999998,2025-06-10 00:00:00,2025-06-10 00:00:00,SELL,-1,1.2,110103.46249999998,110103.40361111109,488.88888888888886,0.7222222222222222,100,0,15376,109525.295,TP,2025-06-10 04:00:00,586.6666667279787,0,16
15377,109414.185,2025-06-10 04:15:00,2025-06-10 04:15:00,SELL,-1,1.2,109414.19499999999,109414.1361111111,488.88888888888886,0.7222222222222222,100,0,15393,109291.955,TP,2025-06-10 08:15:00,586.6666667279787,0,16
15394,109280.09,2025-06-10 08:30:00,2025-06-10 08:30:00,SELL,-1,1.2,109280.09999999999,109280.0411111111,488.88888888888886,0.7222222222222222,100,0,15410,109280.09999999999,SL,2025-06-10 12:30:00,-119.99999993713573,0,16
15456,110053.3075,2025-06-11 00:00:00,2025-06-11 00:00:00,SELL,-1,1.2,110053.31749999999,110053.2586111111,488.88888888888886,0.7222222222222222,100,0,15472,109593.0875,TP,2025-06-11 04:00:00,586.6666667279787,0,16
15472,109593.0875,2025-06-11 04:00:00,2025-06-11 04:00:00,SELL,-1,1.2,109593.09749999999,109593.0386111111,488.88888888888886,0.7222222222222222,100,0,15488,109441.5975,TP,2025-06-11 08:00:00,586.6666667279787,0,16
15488,109441.5975,2025-06-11 08:00:00,2025-06-11 08:00:00,SELL,-1,1.2,109441.6075,109441.54861111111,488.88888888888886,0.7222222222222222,100,0,15504,109270.16,TP,2025-06-11 12:00:00,586.6666667279787,0,16
15552,108627.6125,2025-06-12 00:00:00,2025-06-12 00:00:00,SELL,-1,1.2,108627.6225,108627.56361111111,488.88888888888886,0.7222222222222222,100,0,15568,107766.675,TP,2025-06-12 04:00:00,586.6666667279787,0,16
15570,107566.5225,2025-06-12 04:30:00,2025-06-12 04:30:00,SELL,-1,1.2,107566.5325,107566.47361111111,488.88888888888886,0.7222222222222222,100,0,15586,107566.5325,SL,2025-06-12 08:30:00,-119.99999993713573,0,16
15586,107746.42250000002,2025-06-12 08:30:00,2025-06-12 08:30:00,SELL,-1,1.2,107746.43250000001,107746.37361111112,488.88888888888886,0.7222222222222222,100,0,15602,107215.51,TP,2025-06-12 12:30:00,586.6666667279787,0,16
15648,104941.705,2025-06-13 00:00:00,2025-06-13 00:00:00,SELL,-1,1.2,104941.715,104941.65611111111,488.88888888888886,0.7222222222222222,100,0,15664,104136.7175,TP,2025-06-13 04:00:00,586.6666667279787,0,16
15665,104011.7725,2025-06-13 04:15:00,2025-06-13 04:15:00,BUY,1,1.2,104011.76250000001,104011.8213888889,488.88888888888886,0.7222222222222222,100,0,15681,105227.2825,TP,2025-06-13 08:15:00,586.6666667279787,0,16
15681,105227.2825,2025-06-13 08:15:00,2025-06-13 08:15:00,SELL,-1,1.2,105227.2925,105227.2336111111,488.88888888888886,0.7222222222222222,100,0,15697,105124.03999999998,TP,2025-06-13 12:15:00,586.6666667279787,0,16
15744,106071.7975,2025-06-14 00:00:00,2025-06-14 00:00:00,SELL,-1,1.2,106071.8075,106071.7486111111,488.88888888888886,0.7222222222222222,100,0,15760,105313.4175,TP,2025-06-14 04:00:00,586.6666667279787,0,16
15760,105313.4175,2025-06-14 04:00:00,2025-06-14 04:00:00,SELL,-1,1.2,105313.42749999999,105313.3686111111,488.88888888888886,0.7222222222222222,100,0,15776,105003.865,TP,2025-06-14 08:00:00,586.6666667279787,0,16
15779,105096.06,2025-06-14 08:45:00,2025-06-14 08:45:00,SELL,-1,1.2,105096.06999999999,105096.0111111111,488.88888888888886,0.7222222222222222,100,0,15795,104945.16,TP,2025-06-14 12:45:00,586.6666667279787,0,16
15855,105584.4925,2025-06-15 03:45:00,2025-06-15 03:45:00,SELL,-1,1.2,105584.50249999999,105584.4436111111,488.88888888888886,0.7222222222222222,100,0,15871,105456.9725,TP,2025-06-15 07:45:00,586.6666667279787,0,16
15872,105431.76,2025-06-15 08:00:00,2025-06-15 08:00:00,SELL,-1,1.2,105431.76999999999,105431.7111111111,488.88888888888886,0.7222222222222222,100,0,15888,105074.0025,TP,2025-06-15 12:00:00,586.6666667279787,0,16
15889,105121.98750000002,2025-06-15 12:15:00,2025-06-15 12:15:00,SELL,-1,1.2,105121.99750000001,105121.93861111112,488.88888888888886,0.7222222222222222,100,0,15905,105121.99750000001,SL,2025-06-15 16:15:00,-119.99999993713573,0,16
15936,105610.3125,2025-06-16 00:00:00,2025-06-16 00:00:00,SELL,-1,1.2,105610.3225,105610.2636111111,488.88888888888886,0.7222222222222222,100,0,15952,105610.3225,SL,2025-06-16 04:00:00,-119.99999993713573,0,16
15952,106058.5525,2025-06-16 04:00:00,2025-06-16 04:00:00,SELL,-1,1.2,106058.5625,106058.50361111111,488.88888888888886,0.7222222222222222,100,0,15968,106058.5625,SL,2025-06-16 08:00:00,-119.99999993713573,0,16
15968,107157.3725,2025-06-16 08:00:00,2025-06-16 08:00:00,SELL,-1,1.2,107157.38249999999,107157.3236111111,488.88888888888886,0.7222222222222222,100,0,15984,106878.915,TP,2025-06-16 12:00:00,586.6666667279787,0,16
16032,106580.685,2025-06-17 00:00:00,2025-06-17 00:00:00,SELL,-1,1.2,106580.69499999999,106580.6361111111,488.88888888888886,0.7222222222222222,100,0,16048,106580.69499999999,SL,2025-06-17 04:00:00,-119.99999993713573,0,16
16048,107716.77999999998,2025-06-17 04:00:00,2025-06-17 04:00:00,SELL,-1,1.2,107716.78999999998,107716.73111111109,488.88888888888886,0.7222222222222222,100,0,16064,106798.1025,TP,2025-06-17 08:00:00,586.6666667279787,0,16
16064,106798.1025,2025-06-17 08:00:00,2025-06-17 08:00:00,SELL,-1,1.2,106798.11249999999,106798.0536111111,488.88888888888886,0.7222222222222222,100,0,16080,105714.94,TP,2025-06-17 12:00:00,586.6666667279787,0,16
16130,104576.4175,2025-06-18 00:30:00,2025-06-18 00:30:00,BUY,1,1.2,104576.4075,104576.46638888889,488.88888888888886,0.7222222222222222,100,0,16146,105344.825,TP,2025-06-18 04:30:00,586.6666667279787,0,16
16146,105344.825,2025-06-18 04:30:00,2025-06-18 04:30:00,SELL,-1,1.2,105344.83499999999,105344.7761111111,488.88888888888886,0.7222222222222222,100,0,16162,104932.73249999998,TP,2025-06-18 08:30:00,586.6666667279787,0,16
16162,104932.73249999998,2025-06-18 08:30:00,2025-06-18 08:30:00,SELL,-1,1.2,104932.74249999998,104932.68361111109,488.88888888888886,0.7222222222222222,100,0,16178,104585.76,TP,2025-06-18 12:30:00,586.6666667279787,0,16
16225,104940.7225,2025-06-19 00:15:00,2025-06-19 00:15:00,BUY,1,1.2,104940.71250000001,104940.7713888889,488.88888888888886,0.7222222222222222,100,0,16241,104965.2325,TP,2025-06-19 04:15:00,586.6666667279787,0,16
16241,104965.2325,2025-06-19 04:15:00,2025-06-19 04:15:00,SELL,-1,1.2,104965.2425,104965.1836111111,488.88888888888886,0.7222222222222222,100,0,16257,104891.91,TP,2025-06-19 08:15:00,586.6666667279787,0,16
16257,104891.91,2025-06-19 08:15:00,2025-06-19 08:15:00,BUY,1,1.2,104891.90000000001,104891.9588888889,488.88888888888886,0.7222222222222222,100,0,16273,104891.90000000001,SL,2025-06-19 12:15:00,-119.99999993713573,0,16
16320,104697.335,2025-06-20 00:00:00,2025-06-20 00:00:00,BUY,1,1.2,104697.32500000001,104697.3838888889,488.88888888888886,0.7222222222222222,100,0,16336,104697.32500000001,SL,2025-06-20 04:00:00,-119.99999993713573,0,16
16337,104519.3475,2025-06-20 04:15:00,2025-06-20 04:15:00,BUY,1,1.2,104519.33750000001,104519.3963888889,488.88888888888886,0.7222222222222222,100,0,16353,106429.4575,TP,2025-06-20 08:15:00,586.6666667279787,0,16
16353,106429.4575,2025-06-20 08:15:00,2025-06-20 08:15:00,SELL,-1,1.2,106429.4675,106429.40861111111,488.88888888888886,0.7222222222222222,100,0,16369,106042.6875,TP,2025-06-20 12:15:00,586.6666667279787,0,16
16419,103160.315,2025-06-21 00:45:00,2025-06-21 00:45:00,BUY,1,1.2,103160.30500000001,103160.3638888889,488.88888888888886,0.7222222222222222,100,0,16435,103296.0775,TP,2025-06-21 04:45:00,586.6666667279787,0,16
16435,103296.0775,2025-06-21 04:45:00,2025-06-21 04:45:00,BUY,1,1.2,103296.0675,103296.1263888889,488.88888888888886,0.7222222222222222,100,0,16451,103659.925,TP,2025-06-21 08:45:00,586.6666667279787,0,16
16451,103659.925,2025-06-21 08:45:00,2025-06-21 08:45:00,BUY,1,1.2,103659.91500000001,103659.9738888889,488.88888888888886,0.7222222222222222,100,0,16467,103766.76,TP,2025-06-21 12:45:00,586.6666667279787,0,16
16513,102244.5175,2025-06-22 00:15:00,2025-06-22 00:15:00,SELL,-1,1.2,102244.5275,102244.46861111111,488.88888888888886,0.7222222222222222,100,0,16529,102244.5275,SL,2025-06-22 04:15:00,-119.99999993713573,0,16
16532,102588.53,2025-06-22 05:00:00,2025-06-22 05:00:00,BUY,1,1.2,102588.52,102588.5788888889,488.88888888888886,0.7222222222222222,100,0,16548,102598.955,TP,2025-06-22 09:00:00,586.6666667279787,0,16
16549,102410.85749999998,2025-06-22 09:15:00,2025-06-22 09:15:00,SELL,-1,1.2,102410.86749999998,102410.80861111109,488.88888888888886,0.7222222222222222,100,0,16565,101595.03250000002,TP,2025-06-22 13:15:00,586.6666667279787,0,16
16608,100776.095,2025-06-23 00:00:00,2025-06-23 00:00:00,BUY,1,1.2,100776.085,100776.1438888889,488.88888888888886,0.7222222222222222,100,0,16624,101080.5425,TP,2025-06-23 04:00:00,586.6666667279787,0,16
16625,101146.70750000002,2025-06-23 04:15:00,2025-06-23 04:15:00,BUY,1,1.2,101146.69750000002,101146.75638888891,488.88888888888886,0.7222222222222222,100,0,16641,101944.4425,TP,2025-06-23 08:15:00,586.6666667279787,0,16
16642,101844.11,2025-06-23 08:30:00,2025-06-23 08:30:00,SELL,-1,1.2,101844.12,101844.0611111111,488.88888888888886,0.7222222222222222,100,0,16658,101273.815,TP,2025-06-23 12:30:00,586.6666667279787,0,16
16704,105475.7825,2025-06-24 00:00:00,2025-06-24 00:00:00,SELL,-1,1.2,105475.7925,105475.7336111111,488.88888888888886,0.7222222222222222,100,0,16720,104934.655,TP,2025-06-24 04:00:00,586.6666667279787,0,16
16722,104934.5925,2025-06-24 04:30:00,2025-06-24 04:30:00,BUY,1,1.2,104934.5825,104934.6413888889,488.88888888888886,0.7222222222222222,100,0,16738,105136.025,TP,2025-06-24 08:30:00,586.6666667279787,0,16
16741,105371.39,2025-06-24 09:15:00,2025-06-24 09:15:00,SELL,-1,1.2,105371.4,105371.3411111111,488.88888888888886,0.7222222222222222,100,0,16757,105249.735,TP,2025-06-24 13:15:00,586.6666667279787,0,16
16801,106347.2775,2025-06-25 00:15:00,2025-06-25 00:15:00,SELL,-1,1.2,106347.28749999999,106347.2286111111,488.88888888888886,0.7222222222222222,100,0,16817,106270.6825,TP,2025-06-25 04:15:00,586.6666667279787,0,16
16817,106270.6825,2025-06-25 04:15:00,2025-06-25 04:15:00,SELL,-1,1.2,106270.69249999999,106270.6336111111,488.88888888888886,0.7222222222222222,100,0,16833,106270.69249999999,SL,2025-06-25 08:15:00,-119.99999993713573,0,16
16833,106625.935,2025-06-25 08:15:00,2025-06-25 08:15:00,SELL,-1,1.2,106625.94499999999,106625.8861111111,488.88888888888886,0.7222222222222222,100,0,16849,106625.94499999999,SL,2025-06-25 12:15:00,-119.99999993713573,0,16
16898,107435.835,2025-06-26 00:30:00,2025-06-26 00:30:00,SELL,-1,1.2,107435.845,107435.78611111111,488.88888888888886,0.7222222222222222,100,0,16914,107435.845,SL,2025-06-26 04:30:00,-119.99999993713573,0,16
16915,107830.695,2025-06-26 04:45:00,2025-06-26 04:45:00,SELL,-1,1.2,107830.705,107830.64611111111,488.88888888888886,0.7222222222222222,100,0,16931,107809.085,TP,2025-06-26 08:45:00,586.6666667279787,0,16
16931,107809.085,2025-06-26 08:45:00,2025-06-26 08:45:00,SELL,-1,1.2,107809.095,107809.03611111111,488.88888888888886,0.7222222222222222,100,0,16947,107245.5325,TP,2025-06-26 12:45:00,586.6666667279787,0,16
17004,107294.995,2025-06-27 03:00:00,2025-06-27 03:00:00,SELL,-1,1.2,107295.00499999999,107294.9461111111,488.88888888888886,0.7222222222222222,100,0,17020,107295.00499999999,SL,2025-06-27 07:00:00,-119.99999993713573,0,16
17020,107449.2375,2025-06-27 07:00:00,2025-06-27 07:00:00,SELL,-1,1.2,107449.2475,107449.18861111111,488.88888888888886,0.7222222222222222,100,0,17036,107058.4,TP,2025-06-27 11:00:00,586.6666667279787,0,16
17036,107058.4,2025-06-27 11:00:00,2025-06-27 11:00:00,SELL,-1,1.2,107058.40999999999,107058.3511111111,488.88888888888886,0.7222222222222222,100,0,17052,106624.1675,TP,2025-06-27 15:00:00,586.6666667279787,0,16
17092,107050.67250000002,2025-06-28 01:00:00,2025-06-28 01:00:00,SELL,-1,1.2,107050.68250000001,107050.62361111112,488.88888888888886,0.7222222222222222,100,0,17108,107050.68250000001,SL,2025-06-28 05:00:00,-119.99999993713573,0,16
17111,107341.345,2025-06-28 05:45:00,2025-06-28 05:45:00,SELL,-1,1.2,107341.355,107341.2961111111,488.88888888888886,0.7222222222222222,100,0,17127,107341.355,SL,2025-06-28 09:45:00,-119.99999993713573,0,16
17133,107346.5475,2025-06-28 11:15:00,2025-06-28 11:15:00,SELL,-1,1.2,107346.5575,107346.4986111111,488.88888888888886,0.7222222222222222,100,0,17149,107272.095,TP,2025-06-28 15:15:00,586.6666667279787,0,16
17186,107467.5175,2025-06-29 00:30:00,2025-06-29 00:30:00,SELL,-1,1.2,107467.5275,107467.46861111111,488.88888888888886,0.7222222222222222,100,0,17202,107289.325,TP,2025-06-29 04:30:00,586.6666667279787,0,16
17219,107737.995,2025-06-29 08:45:00,2025-06-29 08:45:00,SELL,-1,1.2,107738.00499999999,107737.9461111111,488.88888888888886,0.7222222222222222,100,0,17235,107738.00499999999,SL,2025-06-29 12:45:00,-119.99999993713573,0,16
17235,108117.7175,2025-06-29 12:45:00,2025-06-29 12:45:00,SELL,-1,1.2,108117.7275,108117.6686111111,488.88888888888886,0.7222222222222222,100,0,17251,107506.8725,TP,2025-06-29 16:45:00,586.6666667279787,0,16
17280,108356.74,2025-06-30 00:00:00,2025-06-30 00:00:00,SELL,-1,1.2,108356.75,108356.69111111111,488.88888888888886,0.7222222222222222,100,0,17296,108356.75,SL,2025-06-30 04:00:00,-119.99999993713573,0,16
17296,108519.4475,2025-06-30 04:00:00,2025-06-30 04:00:00,SELL,-1,1.2,108519.45749999999,108519.3986111111,488.88888888888886,0.7222222222222222,100,0,17312,107645.3975,TP,2025-06-30 08:00:00,586.6666667279787,0,16
17317,107668.4525,2025-06-30 09:15:00,2025-06-30 09:15:00,SELL,-1,1.2,107668.4625,107668.4036111111,488.88888888888886,0.7222222222222222,100,0,17333,107668.4625,SL,2025-06-30 13:15:00,-119.99999993713573,0,16
17378,107259.55,2025-07-01 00:30:00,2025-07-01 00:30:00,SELL,-1,1.2,107259.56,107259.50111111111,488.88888888888886,0.7222222222222222,100,0,17394,107141.7675,TP,2025-07-01 04:30:00,586.6666667279787,0,16
17394,107141.7675,2025-07-01 04:30:00,2025-07-01 04:30:00,SELL,-1,1.2,107141.7775,107141.71861111111,488.88888888888886,0.7222222222222222,100,0,17410,106924.2425,TP,2025-07-01 08:30:00,586.6666667279787,0,16
17412,106819.4075,2025-07-01 09:00:00,2025-07-01 09:00:00,SELL,-1,1.2,106819.4175,106819.3586111111,488.88888888888886,0.7222222222222222,100,0,17428,106599.05,TP,2025-07-01 13:00:00,586.6666667279787,0,16
17473,105796.045,2025-07-02 00:15:00,2025-07-02 00:15:00,SELL,-1,1.2,105796.055,105795.9961111111,488.88888888888886,0.7222222222222222,100,0,17489,105796.055,SL,2025-07-02 04:15:00,-119.99999993713573,0,16
17489,106345.9025,2025-07-02 04:15:00,2025-07-02 04:15:00,SELL,-1,1.2,106345.91249999999,106345.8536111111,488.88888888888886,0.7222222222222222,100,0,17505,106345.91249999999,SL,2025-07-02 08:15:00,-119.99999993713573,0,16
17509,107690.435,2025-07-02 09:15:00,2025-07-02 09:15:00,SELL,-1,1.2,107690.44499999999,107690.3861111111,488.88888888888886,0.7222222222222222,100,0,17525,107652.765,TP,2025-07-02 13:15:00,586.6666667279787,0,16
17568,108933.81,2025-07-03 00:00:00,2025-07-03 00:00:00,SELL,-1,1.2,108933.81999999999,108933.7611111111,488.88888888888886,0.7222222222222222,100,0,17584,108766.9625,TP,2025-07-03 04:00:00,586.6666667279787,0,16
17586,108979.57,2025-07-03 04:30:00,2025-07-03 04:30:00,SELL,-1,1.2,108979.58,108979.52111111111,488.88888888888886,0.7222222222222222,100,0,17602,108979.58,SL,2025-07-03 08:30:00,-119.99999993713573,0,16
17602,109563.0,2025-07-03 08:30:00,2025-07-03 08:30:00,SELL,-1,1.2,109563.01,109562.9511111111,488.88888888888886,0.7222222222222222,100,0,17618,109368.72,TP,2025-07-03 12:30:00,586.6666667279787,0,16
17664,109628.0025,2025-07-04 00:00:00,2025-07-04 00:00:00,SELL,-1,1.2,109628.0125,109627.95361111111,488.88888888888886,0.7222222222222222,100,0,17680,109319.385,TP,2025-07-04 04:00:00,586.6666667279787,0,16
17680,109319.385,2025-07-04 04:00:00,2025-07-04 04:00:00,SELL,-1,1.2,109319.39499999999,109319.3361111111,488.88888888888886,0.7222222222222222,100,0,17696,108689.60749999998,TP,2025-07-04 08:00:00,586.6666667279787,0,16
17696,108689.60749999998,2025-07-04 08:00:00,2025-07-04 08:00:00,SELL,-1,1.2,108689.61749999998,108689.55861111109,488.88888888888886,0.7222222222222222,100,0,17712,108689.61749999998,SL,2025-07-04 12:00:00,-119.99999993713573,0,16
17760,108053.8675,2025-07-05 00:00:00,2025-07-05 00:00:00,SELL,-1,1.2,108053.87749999999,108053.8186111111,488.88888888888886,0.7222222222222222,100,0,17776,108053.87749999999,SL,2025-07-05 04:00:00,-119.99999993713573,0,16
17776,108163.2175,2025-07-05 04:00:00,2025-07-05 04:00:00,SELL,-1,1.2,108163.2275,108163.1686111111,488.88888888888886,0.7222222222222222,100,0,17792,108133.3225,TP,2025-07-05 08:00:00,586.6666667279787,0,16
17792,108133.3225,2025-07-05 08:00:00,2025-07-05 08:00:00,SELL,-1,1.2,108133.33249999999,108133.2736111111,488.88888888888886,0.7222222222222222,100,0,17808,108115.1,TP,2025-07-05 12:00:00,586.6666667279787,0,16
17856,108232.5775,2025-07-06 00:00:00,2025-07-06 00:00:00,SELL,-1,1.2,108232.5875,108232.5286111111,488.88888888888886,0.7222222222222222,100,0,17872,108120.2325,TP,2025-07-06 04:00:00,586.6666667279787,0,16
17886,108121.695,2025-07-06 07:30:00,2025-07-06 07:30:00,SELL,-1,1.2,108121.705,108121.64611111111,488.88888888888886,0.7222222222222222,100,0,17902,108063.95,TP,2025-07-06 11:30:00,586.6666667279787,0,16
17913,108898.165,2025-07-06 14:15:00,2025-07-06 14:15:00,SELL,-1,1.2,108898.17499999999,108898.1161111111,488.88888888888886,0.7222222222222222,100,0,17929,108715.91999999998,TP,2025-07-06 18:15:00,586.6666667279787,0,16
17952,109248.0125,2025-07-07 00:00:00,2025-07-07 00:00:00,SELL,-1,1.2,109248.02249999999,109247.9636111111,488.88888888888886,0.7222222222222222,100,0,17968,109248.02249999999,SL,2025-07-07 04:00:00,-119.99999993713573,0,16
17968,109395.5925,2025-07-07 04:00:00,2025-07-07 04:00:00,SELL,-1,1.2,109395.6025,109395.5436111111,488.88888888888886,0.7222222222222222,100,0,17984,109023.3325,TP,2025-07-07 08:00:00,586.6666667279787,0,16
17984,109023.3325,2025-07-07 08:00:00,2025-07-07 08:00:00,SELL,-1,1.2,109023.3425,109023.28361111111,488.88888888888886,0.7222222222222222,100,0,18000,108612.7675,TP,2025-07-07 12:00:00,586.6666667279787,0,16
18051,108419.02,2025-07-08 00:45:00,2025-07-08 00:45:00,SELL,-1,1.2,108419.03,108418.97111111111,488.88888888888886,0.7222222222222222,100,0,18067,108028.785,TP,2025-07-08 04:45:00,586.6666667279787,0,16
18073,108228.12,2025-07-08 06:15:00,2025-07-08 06:15:00,SELL,-1,1.2,108228.12999999999,108228.0711111111,488.88888888888886,0.7222222222222222,100,0,18089,108228.12999999999,SL,2025-07-08 10:15:00,-119.99999993713573,0,16
18093,108954.445,2025-07-08 11:15:00,2025-07-08 11:15:00,SELL,-1,1.2,108954.455,108954.39611111111,488.88888888888886,0.7222222222222222,100,0,18109,108392.3075,TP,2025-07-08 15:15:00,586.6666667279787,0,16
18144,108901.065,2025-07-09 00:00:00,2025-07-09 00:00:00,SELL,-1,1.2,108901.075,108901.01611111111,488.88888888888886,0.7222222222222222,100,0,18160,108397.56,TP,2025-07-09 04:00:00,586.6666667279787,0,16
18160,108397.56,2025-07-09 04:00:00,2025-07-09 04:00:00,SELL,-1,1.2,108397.56999999999,108397.5111111111,488.88888888888886,0.7222222222222222,100,0,18176,108397.56999999999,SL,2025-07-09 08:00:00,-119.99999993713573,0,16
18176,108771.4275,2025-07-09 08:00:00,2025-07-09 08:00:00,SELL,-1,1.2,108771.4375,108771.37861111111,488.88888888888886,0.7222222222222222,100,0,18192,108771.4375,SL,2025-07-09 12:00:00,-119.99999993713573,0,16
18242,111088.4825,2025-07-10 00:30:00,2025-07-10 00:30:00,SELL,-1,1.2,111088.4925,111088.4336111111,488.88888888888886,0.7222222222222222,100,0,18258,111063.43,TP,2025-07-10 04:30:00,586.6666667279787,0,16
18258,111063.43,2025-07-10 04:30:00,2025-07-10 04:30:00,SELL,-1,1.2,111063.43999999999,111063.3811111111,488.88888888888886,0.7222222222222222,100,0,18274,111063.43999999999,SL,2025-07-10 08:30:00,-119.99999993713573,0,16
18275,111273.935,2025-07-10 08:45:00,2025-07-10 08:45:00,SELL,-1,1.2,111273.94499999999,111273.8861111111,488.88888888888886,0.7222222222222222,100,0,18291,110826.5225,TP,2025-07-10 12:45:00,586.6666667279787,0,16
18336,115868.9825,2025-07-11 00:00:00,2025-07-11 00:00:00,SELL,-1,1.2,115868.9925,115868.9336111111,488.88888888888886,0.7222222222222222,100,0,18352,115868.9925,SL,2025-07-11 04:00:00,-119.99999993713573,0,16
18352,116709.65,2025-07-11 04:00:00,2025-07-11 04:00:00,SELL,-1,1.2,116709.65999999999,116709.6011111111,488.88888888888886,0.7222222222222222,100,0,18368,116709.65999999999,SL,2025-07-11 08:00:00,-119.99999993713573,0,16
18368,117652.225,2025-07-11 08:00:00,2025-07-11 08:00:00,SELL,-1,1.2,117652.235,117652.17611111111,488.88888888888886,0.7222222222222222,100,0,18384,117652.235,SL,2025-07-11 12:00:00,-119.99999993713573,0,16
18432,117504.4775,2025-07-12 00:00:00,2025-07-12 00:00:00,SELL,-1,1.2,117504.48749999999,117504.4286111111,488.88888888888886,0.7222222222222222,100,0,18448,117504.48749999999,SL,2025-07-12 04:00:00,-119.99999993713573,0,16
18450,117766.58,2025-07-12 04:30:00,2025-07-12 04:30:00,SELL,-1,1.2,117766.59,117766.53111111111,488.88888888888886,0.7222222222222222,100,0,18466,117766.59,SL,2025-07-12 08:30:00,-119.99999993713573,0,16
18466,117812.4725,2025-07-12 08:30:00,2025-07-12 08:30:00,SELL,-1,1.2,117812.4825,117812.42361111111,488.88888888888886,0.7222222222222222,100,0,18482,117524.07,TP,2025-07-12 12:30:00,586.6666667279787,0,16
18557,117861.86,2025-07-13 07:15:00,2025-07-13 07:15:00,SELL,-1,1.2,117861.87,117861.8111111111,488.88888888888886,0.7222222222222222,100,0,18573,117861.87,SL,2025-07-13 11:15:00,-119.99999993713573,0,16
18575,117979.545,2025-07-13 11:45:00,2025-07-13 11:45:00,SELL,-1,1.2,117979.555,117979.4961111111,488.88888888888886,0.7222222222222222,100,0,18591,117979.555,SL,2025-07-13 15:45:00,-119.99999993713573,0,16
18591,118587.28250000002,2025-07-13 15:45:00,2025-07-13 15:45:00,SELL,-1,1.2,118587.29250000001,118587.23361111112,488.88888888888886,0.7222222222222222,100,0,18607,118587.29250000001,SL,2025-07-13 19:45:00,-119.99999993713573,0,16
18627,119177.60499999998,2025-07-14 00:45:00,2025-07-14 00:45:00,SELL,-1,1.2,119177.61499999998,119177.55611111109,488.88888888888886,0.7222222222222222,100,0,18643,119177.61499999998,SL,2025-07-14 04:45:00,-119.99999993713573,0,16
